Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Other,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
46,669,9,2,118,3,64,2,4,8,13596,1,16,3,4,0,9,3,3,9,8,4,7,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.4444444444444444,1.0,1.6291295638222087,-0.9741248523829424,-0.17501352600378622,1
40,530,1,4,119,3,78,2,2,9,14115,1,22,4,4,1,22,3,2,22,3,11,11,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5,1.0,3.9828663381408527,-0.8349346250239935,2.767131443054748,0
51,632,21,4,120,3,71,3,4,6,8423,0,22,4,4,0,11,2,1,10,7,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.1,0.9090909090909091,0.411468886728255,-0.06817212276360796,3.077894406077604,0
30,1334,4,2,121,3,63,2,2,6,19760,1,12,3,2,3,11,4,2,11,8,2,7,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.18181818181818182,1.0,0.9098381044368928,-1.5747162046723167,-0.7889675861473064,0
46,638,1,3,124,3,40,2,1,9,3142,2,13,3,3,1,21,5,2,10,9,9,5,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.9,0.47619047619047616,2.91792363742582,0.4982395951477776,-0.7985997363996431,0
32,1093,6,4,125,2,87,3,3,6,24301,1,16,3,1,0,12,0,3,11,8,5,7,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.45454545454545453,0.9166666666666666,1.5020866838635725,-1.0095361465854604,-0.0581760563678405,0
54,1217,2,4,126,1,60,3,3,9,24001,9,12,3,1,1,16,5,1,4,3,0,3,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.0,0.25,0.0967946136239115,3.7141368323960826,-0.5164360230799107,0
24,1353,3,2,128,1,33,3,3,6,17519,0,21,4,1,1,4,2,2,3,2,0,2,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.0,0.75,-1.8611314497883393,-1.2827658902581809,2.956663698800998,0
28,120,4,3,129,2,43,3,3,4,8863,1,15,3,2,0,5,3,4,5,4,0,4,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.0,1.0,-1.1077567913672075,-1.6014741621361115,-0.3782763176440251,0
58,682,10,4,131,4,37,3,3,10,24409,0,13,3,3,0,38,1,2,37,10,1,8,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.02702702702702703,0.9736842105263158,5.595456374439067,0.7667119962074423,-0.5353615798517084,0
44,489,23,3,132,2,67,3,2,1,25043,4,12,3,3,1,17,3,4,3,2,1,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.3333333333333333,0.17647058823529413,-1.0565080744479936,1.6773444767624341,-0.7464047355354106,0
37,807,6,4,133,3,63,3,1,1,23648,4,22,4,4,0,7,3,3,3,2,0,2,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.0,0.42857142857142855,-1.8769472321788763,0.7188566523885095,2.8301198013381605,1
32,827,1,1,134,4,71,3,1,3,15178,1,13,3,4,0,1,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0,1.0,-2.63213165152799,-1.2093536842844408,-0.9815933112605495,0
20,871,6,3,137,4,66,2,4,3,19783,1,18,3,2,0,1,5,3,1,0,1,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1.0,1.0,-2.3677156145592555,-1.9894685351145747,-0.06150179753616911,1
34,665,6,4,138,1,41,3,3,5,12482,1,14,3,3,0,16,3,3,16,13,2,10,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.125,1.0,2.4982918025056966,-1.511055498421552,-0.4353433738931856,0
37,1040,2,2,139,3,100,2,4,6,15850,5,14,3,4,1,17,2,4,1,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.058823529411764705,-1.69277671195684,2.4238201894273046,-0.4196068946684887,0
59,1420,2,4,140,3,32,2,4,10,21922,9,21,4,4,1,30,3,3,3,2,2,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.6666666666666666,0.1,1.2390025883062112,4.634522355380797,2.9162631017372553,0
50,1115,1,3,141,1,73,3,2,10,9755,3,19,3,1,0,28,1,2,8,3,0,7,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.0,0.2857142857142857,1.3388669620519715,2.5308474372747356,0.8540162796152276,0
25,240,5,3,142,3,46,2,3,7,26959,1,11,3,4,0,6,1,3,6,4,0,3,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.0,1.0,-0.7943260548289744,-1.102053363877882,-1.2185075383787591,1
25,1280,7,1,143,4,64,2,4,3,26897,1,11,3,3,2,2,2,3,2,2,2,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1.0,1.0,-1.709251242741915,-1.9393681315675533,-1.2911971560428839,0
22,534,15,3,144,2,59,3,4,3,23785,1,15,3,3,0,1,5,3,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.0,0.0,-3.2698183574700406,0.16069260444673217,-0.32609829134191576,0
51,1456,1,4,145,1,30,2,1,8,25796,3,20,4,3,0,23,1,2,13,12,12,8,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.9230769230769231,0.5652173913043478,4.3482387021638615,0.6866221550794195,2.6546733777067146,0
34,658,7,3,147,1,66,1,3,7,22887,1,24,4,4,0,9,3,3,9,7,0,6,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,1.0,0.3873592639446583,-1.186491272396811,3.4503294245339573,1
54,142,26,3,148,4,30,4,4,10,13871,2,12,3,3,0,23,3,3,5,3,4,4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.8,0.21739130434782608,1.535520785228644,2.1273256872808646,-0.8886125699403558,0
24,1127,18,1,150,2,52,3,3,3,13257,0,12,3,3,1,6,2,3,5,3,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.2,0.8333333333333334,-1.6145315815277224,-1.7632955418943963,-0.8247352177378291,0
34,1031,6,4,151,3,45,2,2,5,15000,6,15,3,3,1,12,3,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.0,0.08333333333333333,-1.9482929428682838,2.333802334465266,-0.20925716578743303,0
37,1189,3,3,152,3,87,3,4,8,14506,2,12,3,1,0,12,3,3,5,3,1,3,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.2,0.4166666666666667,-0.4144594709541258,0.8247415651792246,-0.7828865953277663,0
34,1354,5,3,153,3,45,2,1,9,5615,2,12,3,4,0,14,6,3,11,10,5,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.45454545454545453,0.7857142857142857,2.2533797391664003,-0.7624942078415803,-1.019613965355162,0
36,1467,11,2,154,2,92,3,4,8,22952,0,14,3,3,1,10,6,3,9,7,2,8,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.2222222222222222,0.9,0.9998422060863548,-1.1653455814216431,-0.4625128483133385,0
36,922,3,2,155,1,39,3,4,3,2561,5,22,4,1,1,7,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0,0.14285714285714285,-2.548476247500354,1.1095037410074122,3.251406742301033,0
43,394,26,2,158,3,92,3,4,10,19494,1,12,3,4,2,25,3,4,25,12,4,12,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.16,1.0,4.673073017635175,-0.8647295126804976,-0.7581698239443503,0
30,1312,23,3,159,1,96,1,3,2,22310,1,25,4,3,3,10,2,2,10,7,0,9,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.0,1.0,0.1882444196419854,-1.8043172654691269,3.950162811759782,0
33,750,22,2,160,3,95,3,2,7,15480,0,13,3,1,1,8,2,4,7,7,0,7,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.0,0.875,0.20420782535780047,-1.2548220756288582,-0.5035264369180522,0
56,441,14,4,161,2,72,3,2,6,4510,9,18,3,1,3,7,2,3,5,4,4,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.8,0.7142857142857143,0.6333229421651392,1.8695429766086473,0.4461930941340622,1
51,684,6,3,162,1,51,3,3,10,6462,7,13,3,3,0,23,5,3,20,18,15,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.75,0.8695652173913043,6.847991173062309,-0.1463047401404351,-0.6868250110587895,0
31,249,6,4,163,2,76,1,3,7,20739,4,18,3,2,0,12,3,2,7,7,7,7,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1.0,0.5833333333333334,1.5032949830719742,-0.2086285940482629,0.22236057219406324,1
26,841,6,3,164,3,46,2,2,2,23300,1,19,3,3,0,5,3,2,5,4,4,3,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.8,1.0,-0.7694100742136406,-1.9549588758805545,0.2095726294068842,0
58,147,23,4,165,4,94,3,4,9,3465,1,12,3,4,1,40,3,2,40,10,15,6,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.375,1.0,7.304326716402369,0.1743546778827556,-0.8602439388660099,1
19,528,22,1,167,4,50,3,3,1,26820,1,19,3,4,0,0,2,2,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.0,0.0,-3.7444835819902713,-0.40720159140864504,0.3598274782361828,1
22,594,2,1,169,3,100,3,4,2,19299,0,14,3,3,1,3,2,3,2,1,2,1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1.0,0.6666666666666666,-2.1652731975475903,-1.7203820734799737,-0.8230812619538731,0
49,470,20,4,170,3,96,3,1,7,5549,1,14,3,3,0,16,2,2,15,11,5,11,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.3333333333333333,0.9375,3.3355777349551405,-0.5640111074021912,-0.4454910502588481,0
43,957,28,3,171,2,72,4,3,5,16090,4,12,3,4,0,18,2,3,3,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.3333333333333333,0.16666666666666666,-0.6239914860577546,2.130278910619113,-0.7460087779619402,0
50,809,12,3,174,3,77,3,4,8,6645,4,11,3,4,0,16,3,3,2,2,2,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1.0,0.125,-0.03141735153846732,2.44401184159359,-1.1406485460610405,0
31,542,20,3,175,2,71,1,3,5,24788,3,11,3,3,1,4,2,3,2,2,2,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1.0,0.5,-1.1530022286891106,-0.010672318964166472,-1.0420063061320923,1
41,802,9,1,176,3,96,3,3,8,21196,3,13,3,3,1,12,2,3,9,7,0,7,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.0,0.75,0.7331114975978541,0.05479888037090757,-0.6125212327302427,0
26,1355,25,1,177,3,61,3,3,3,8916,1,23,4,4,1,8,3,3,8,7,5,7,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.625,1.0,0.41066514284586314,-2.636422170174599,3.081915296493994,0
36,216,6,2,178,2,84,3,2,6,2819,6,20,4,4,2,7,0,3,3,2,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,0.42857142857142855,-1.5244376606679222,1.17579034929956,2.6236770439682715,0
51,1150,8,4,179,1,53,1,4,9,25150,2,15,3,4,0,18,2,3,4,2,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.0,0.2222222222222222,0.04891920359015379,2.533236794776043,0.02665233214537834,1
39,1329,4,4,182,4,47,2,3,7,14590,4,14,3,3,1,17,1,4,15,11,5,9,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.3333333333333333,0.8823529411764706,2.9320678469187884,-0.2091336791030695,-0.4885614052908105,0
25,959,28,3,183,1,41,2,3,8,24835,2,18,3,4,0,6,3,3,2,2,2,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1.0,0.3333333333333333,-0.9799188838199696,0.130220306769505,0.2872759846962794,0
30,1240,9,3,184,3,48,3,4,7,13982,0,19,3,4,0,12,2,1,11,9,4,7,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.36363636363636365,0.9166666666666666,1.4451456192925214,-1.4772215858866655,0.3864961610340453,0
32,1033,9,3,190,1,41,3,1,4,10224,7,22,4,1,0,10,2,4,5,4,0,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.0,0.5,-0.9774643564342167,0.7034473380804577,3.1843288028261187,1
45,1316,29,3,192,3,83,3,4,4,9752,5,13,3,2,0,9,2,2,6,5,0,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0,0.6666666666666666,-0.5615086017303644,0.7976959792138598,-0.35249907757314763,0
38,364,3,5,193,4,32,3,3,5,2302,3,20,4,2,0,19,2,3,3,2,2,2,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.6666666666666666,0.15789473684210525,-0.3432306905534402,1.5194241042751888,2.4852756119977917,0
30,438,18,3,194,1,75,3,3,2,23910,1,14,3,3,0,5,4,2,5,4,0,4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0,1.0,-1.3276815217016902,-1.4757877030648356,-0.45588052655192207,0
32,689,9,2,195,4,35,1,4,5,22812,0,17,3,4,3,9,2,4,8,7,0,7,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.0,0.8888888888888888,0.16766109790121075,-1.526490351156195,0.13188513090089554,0
30,201,5,3,197,4,84,3,1,3,10415,5,14,3,4,1,8,3,3,3,2,2,2,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.6666666666666666,0.375,-1.3400277049511866,0.5691869335229478,-0.8419123781676138,0
30,1427,2,1,198,2,35,2,4,3,11162,0,13,3,4,0,6,3,3,5,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.2,0.8333333333333334,-1.4940722557446648,-1.5614267112918585,-0.7233515432248773,0
41,857,10,3,199,4,91,2,1,10,12888,4,13,3,2,1,21,2,2,7,6,7,7,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1.0,0.3333333333333333,2.3120464785172756,1.3593424047363203,-0.7034093711044976,0
